NO,Tanggal,Kurs Jual,Kurs Beli,Nilai
1,01/03/11,11983.5,11863.05,1
2,01/04/11,12035.82,11913.95,1
3,01/05/11,11993.59,11873.19,1
4,01/06/11,11877.25,11757.2,1
5,01/07/11,11778.29,11655.74,1
6,01/10/11,11723.36,11606.15,1
7,01/11/11,11834.54,11716.11,1
8,01/12/11,11831.54,11711.7,1
9,01/13/11,11923.25,11803.31,1
10,01/14/11,12144.12,12021.43,1
11,01/17/11,12152.74,12029.07,1
12,01/18/11,12092.61,11970.44,1
13,01/19/11,12213.8,12090.16,1
14,01/20/11,12249.69,12125.11,1
15,01/21/11,12294.67,12171.54,1
16,01/24/11,12396.92,12272.56,1
17,01/25/11,12402.85,12276.54,1
18,01/26/11,12443.71,12318.61,1
19,01/27/11,12440.94,12312.19,1
20,01/28/11,12443.68,12318.53,1
21,01/31/11,12381.45,12257.22,1
22,02/01/11,12466.46,12341.18,1
23,02/02/11,12544.53,12418.15,1
24,02/04/11,12380.12,12253.74,1
25,02/07/11,12286.14,12160.87,1
26,02/08/11,12174.88,12050.84,1
27,02/09/11,12216.1,12091.65,1
28,02/10/11,12300.09,12171.33,1
29,02/11/11,12200.18,12075.19,1
30,02/14/11,12141.76,12018.1,1
31,02/16/11,12086.52,11963.19,1
32,02/17/11,12128.99,12007.58,1
33,02/18/11,12104.05,11982.63,1
34,02/21/11,12172.6,12046.81,1
35,02/22/11,12131.58,12009.21,1
36,02/23/11,12194.37,12072.05,1
37,02/24/11,12262.91,12136.38,1
38,02/25/11,12299.89,12173.9,1
39,02/28/11,12165.52,12040.4,1
40,03/01/11,12226.59,12103.35,1
41,03/02/11,12213.9,12089.18,1
42,03/03/11,12271.14,12143.91,1
43,03/04/11,12333.8,12205.73,1
44,03/07/11,12350.3,12222.01,1
45,03/08/11,12348.53,12224.64,1
46,03/09/11,12265.62,12140.73,1
47,03/10/11,12273.77,12149.54,1
48,03/11/11,12208.24,12084.8,1
49,03/14/11,12294.28,12168.06,1
50,03/15/11,12297.95,12174.34,1
51,03/16/11,12335.07,12209.43,1
52,03/17/11,12301.1,12174.23,1
53,03/18/11,12405.52,12277.34,1
54,03/21/11,12470.43,12342.17,1
55,03/22/11,12446.44,12318.72,1
56,03/23/11,12416.5,12290.1,1
57,03/24/11,12345.16,12219.49,1
58,03/25/11,12404.21,12277.75,1
59,03/28/11,12317.62,12192.17,1
60,03/29/11,12324.95,12199.34,1
61,03/30/11,12332.67,12207.03,1
62,03/31/11,12379.37,12254.04,1
63,04/01/11,12380.42,12256.03,1
64,04/04/11,12406.27,12280.44,1
65,04/05/11,12366.04,12242.27,1
66,04/06/11,12397.64,12271.56,1
67,04/07/11,12440.19,12316.31,1
68,04/08/11,12491.76,12365.68,1
69,04/11/11,12566.62,12439.59,1
70,04/12/11,12545.31,12420.57,1
71,04/13/11,12617.58,12487.89,1
72,04/14/11,12565.09,12434.91,1
73,04/15/11,12612.1,12484.9,1
74,04/18/11,12529.29,12400.45,1
75,04/19/11,12405.65,12281.7,1
76,04/20/11,12522.78,12392.96,1
77,04/21/11,12644.64,12517.53,1
78,04/25/11,12611.1,12481.73,1
79,04/26/11,12637.04,12510.38,1
80,04/27/11,12747.16,12617.26,1
81,04/28/11,12818.41,12685.64,1
82,04/29/11,12779.87,12651.47,1
83,05/02/11,12720.84,12590.14,1
84,05/03/11,12724.42,12592.88,1
85,05/04/11,12730.1,12601.98,1
86,05/05/11,12780.92,12648.13,1
87,05/06/11,12556.75,12428.92,1
88,05/09/11,12376.19,12247.2,1
89,05/10/11,12323.23,12198.23,1
90,05/11/11,12358.71,12230.72,1
91,05/12/11,12209.63,12082.14,1
92,05/13/11,12214.32,12090.44,1
93,05/18/11,12274.23,12147.17,1
94,05/19/11,12275.12,12150.48,1
95,05/20/11,12278.55,12152.05,1
96,05/23/11,12119.59,11996.75,1
97,05/24/11,12093.29,11971.66,1
98,05/25/11,12127.84,12006.08,1
99,05/26/11,12206.23,12082.73,1
100,05/27/11,12205.28,12081.64,1
101,05/30/11,12280.83,12155.35,1
102,05/31/11,12341.47,12215.22,1
103,06/01/11,12379.26,12254.37,1
104,06/03/11,12436.71,12308.66,1
105,06/06/11,12520.87,12389.83,1
106,06/07/11,12499.69,12370.04,1
107,06/08/11,12553.97,12425.36,1
108,06/09/11,12526.06,12399.46,1
109,06/10/11,12442.56,12314.18,1
110,06/13/11,12301.98,12174.34,1
111,06/14/11,12370.37,12242.99,1
112,06/15/11,12366.04,12239.52,1
113,06/16/11,12243.44,12119.68,1
114,06/17/11,12246.96,12122.46,1
115,06/20/11,12304.75,12177.74,1
116,06/21/11,12389.72,12262.2,1
117,06/22/11,12418.26,12292.99,1
118,06/23/11,12360.92,12237.08,1
119,06/24/11,12332.96,12207.7,1
120,06/27/11,12245.47,12120.46,1
121,06/28/11,12396.71,12269.4,1
122,06/30/11,12524.54,12399.02,1
123,07/01/11,12474.4,12344.63,1
124,07/04/11,12462.08,12335.25,1
125,07/05/11,12438.48,12308.75,1
126,07/06/11,12398.59,12270,1
127,07/07/11,12296.56,12171.58,1
128,07/08/11,12302.21,12177.87,1
129,07/11/11,12158.02,12035.94,1
130,07/12/11,11982.4,11859.92,1
131,07/13/11,12046.14,11921.49,1
132,07/14/11,12208.19,12079.89,1
133,07/15/11,12170.73,12047.89,1
134,07/18/11,12094.81,11972.13,1
135,07/19/11,12154.07,12029.99,1
136,07/20/11,12152.67,12030.05,1
137,07/21/11,12231.92,12105.95,1
138,07/22/11,12333.09,12205.93,1
139,07/25/11,12339.67,12211.61,1
140,07/26/11,12353.57,12225.28,1
141,07/27/11,12372.51,12246.46,1
142,07/28/11,12262.71,12135.16,1
143,07/29/11,12223.65,12099.02,1
144,08/01/11,12266.3,12142.03,1
145,08/02/11,12133.2,12010.8,1
146,08/03/11,12098.39,11975.01,1
147,08/04/11,12204.39,12079.92,1
148,08/05/11,12112.94,11988.99,1
149,08/08/11,12302.27,12176.36,1
150,08/09/11,12191.96,12067.46,1
151,08/10/11,12302.26,12177.15,1
152,08/11/11,12219.87,12095.8,1
153,08/12/11,12187.56,12063.76,1
154,08/15/11,12288,12162.34,1
155,08/16/11,12375.35,12248.6,1
156,08/18/11,12345.15,12217.11,1
157,08/19/11,12320.07,12195.18,1
158,08/22/11,12356.17,12229.13,1
159,08/23/11,12352.4,12226.99,1
160,08/24/11,12379.33,12251.12,1
161,08/25/11,12419.7,12292.37,1
162,08/26/11,12422,12296.37,1
163,09/05/11,12158.98,12033.73,1
164,09/06/11,12126.16,12001.71,1
165,09/07/11,12094.82,11969.85,1
166,09/08/11,12111.28,11986.96,1
167,09/09/11,12002.75,11879.5,1
168,09/12/11,11746.46,11628.76,1
169,09/13/11,11850.25,11730.07,1
170,09/14/11,11984.41,11863.34,1
171,09/15/11,12087.4,11962.21,1
172,09/16/11,12213.69,12089.15,1
173,09/19/11,12088.62,11966.65,1
174,09/20/11,12290.25,12163.22,1
175,09/21/11,12235.98,12110.83,1
176,09/22/11,12255.07,12132.07,1
177,09/23/11,11874.48,11754.58,1
178,09/26/11,12110.25,11987.63,1
179,09/27/11,12139.9,12014.42,1
180,09/28/11,12252.77,12127.83,1
181,09/29/11,12162.42,12037.73,1
182,09/30/11,12017.45,11894.67,1
183,10/03/11,11964.19,11840.59,1
184,10/04/11,11898.31,11777.61,1
185,10/05/11,11942.86,11819.68,1
186,10/06/11,11962.39,11841.48,1
187,10/07/11,12101.76,11976.45,1
188,10/10/11,12103.2,11979.5,1
189,10/11/11,12251.05,12125.66,1
190,10/12/11,12233.59,12107.56,1
191,10/13/11,12335.51,12207.11,1
192,10/14/11,12294.63,12171.8,1
193,10/17/11,12318.38,12192.91,1
194,10/18/11,12245.67,12123.76,1
195,10/19/11,12250.36,12125.7,1
196,10/20/11,12211.06,12085.7,1
197,10/21/11,12290.54,12168.3,1
198,10/24/11,12374.61,12249.09,1
199,10/25/11,12380.84,12255.9,1
200,10/26/11,12413.64,12287.56,1
201,10/27/11,12486.16,12362.29,1
202,10/28/11,12573.4,12446.05,1
203,10/31/11,12482.1,12355.75,1
204,11/01/11,12384,12260.29,1
205,11/02/11,12357.4,12233.21,1
206,11/03/11,12368.36,12244.17,1
207,11/04/11,12440.47,12313.49,1
208,11/07/11,12381.33,12253.75,1
209,11/08/11,12351.93,12225.44,1
210,11/09/11,12372.47,12246.24,1
211,11/10/11,12218.49,12092.11,1
212,11/11/11,12317.05,12192.77,1
213,11/14/11,12386.7,12259.27,1
214,11/15/11,12324.23,12197.96,1
215,11/16/11,12213.14,12089.32,1
216,11/17/11,12235.68,12110.87,1
217,11/18/11,12273.17,12148.18,1
218,11/21/11,12333.51,12207.22,1
219,11/22/11,12252.55,12130.21,1
220,11/23/11,12218.05,12095.15,1
221,11/24/11,12227.85,12104.77,1
222,11/25/11,12064.56,11940.1,1
223,11/28/11,12182.47,12058.12,1
224,11/29/11,12293.85,12166.75,1
225,11/30/11,12301.52,12175.07,1
226,12/01/11,12276.2,12150.66,1
227,12/02/11,12325.53,12197.06,1
228,12/05/11,12223.8,12099.43,1
229,12/06/11,12209.61,12084.71,1
230,12/07/11,12256.17,12131.71,1
231,12/08/11,12233.29,12111.79,1
232,12/09/11,12142.1,12020.92,1
233,12/12/11,12193.12,12069.3,1
234,12/13/11,12047.24,11924.02,1
235,12/14/11,11901.08,11781.11,1
236,12/15/11,11924.28,11803.88,1
237,12/16/11,11835.78,11714.87,1
238,12/19/11,11892.99,11773.08,1
239,12/20/11,11910.22,11786.98,1
240,12/21/11,12009.77,11888.13,1
241,12/22/11,11892.61,11774.32,1
242,12/23/11,11841.42,11719.31,1
243,12/27/11,11934.88,11812.77,1
244,12/28/11,12037.86,11916.71,1
245,12/29/11,11897.83,11777.11,1
246,12/30/11,11798.6,11679.37,1
247,01/02/12,11866.36,11742.78,1
248,01/03/12,11948.47,11827.24,1
249,01/04/12,12037.16,11914.39,1
250,01/05/12,11905.4,11781.9,1
251,01/06/12,11780.92,11661.36,1
252,01/09/12,11717.02,11599.37,1
253,01/10/12,11798.07,11676.89,1
254,01/11/12,11787.73,11665.86,1
255,01/12/12,11777.33,11658.44,1
256,01/13/12,11827.73,11708.87,1
257,01/16/12,11663.64,11545.45,1
258,01/17/12,11765.54,11647.65,1
259,01/18/12,11761.59,11643.14,1
260,01/19/12,11725.58,11608.07,1
261,01/20/12,11664,11545.58,1
262,01/24/12,11737.19,11616.64,1
263,01/25/12,11812.71,11694.51,1
264,01/26/12,11850.54,11728.98,1
265,01/27/12,11823.65,11703.96,1
266,01/30/12,11906.06,11786.5,1
267,01/31/12,11914.07,11791.05,1
268,02/01/12,11853.29,11733.84,1
269,02/02/12,11778.54,11660.78,1
270,02/03/12,11872.23,11752.25,1
271,02/06/12,11822.39,11702.81,1
272,02/07/12,11862.61,11741.86,1
273,02/08/12,11966.02,11845.9,1
274,02/09/12,11871.64,11747.9,1
275,02/10/12,12002.46,11879.36,1
276,02/13/12,12001.5,11878.79,1
277,02/14/12,11957.36,11835.27,1
278,02/15/12,11954.04,11833.82,1
279,02/16/12,11767.37,11649.32,1
280,02/17/12,11912.85,11793.78,1
281,02/20/12,11996.5,11876.69,1
282,02/21/12,11996.07,11873.7,1
283,02/22/12,12040.95,11921.02,1
284,02/23/12,12079.2,11958.13,1
285,02/24/12,12189.49,12066.43,1
286,02/27/12,12322.14,12194.71,1
287,02/28/12,12347.17,12220.1,1
288,02/29/12,12308.15,12182.3,1
289,03/01/12,12195.85,12073.99,1
290,03/02/12,12195.87,12072.4,1
291,03/05/12,12119.66,11993.61,1
292,03/06/12,12177.06,12050.85,1
293,03/07/12,12142.57,12017.04,1
294,03/08/12,12103.39,11981.56,1
295,03/09/12,12181.45,12057.54,1
296,03/12/12,12056.18,11932.05,1
297,03/13/12,12144.7,12022.49,1
298,03/14/12,12069.83,11947.81,1
299,03/15/12,12041.19,11919.46,1
300,03/16/12,12071.45,11950.14,1
301,03/19/12,12131.15,12007.29,1
302,03/20/12,12182.3,12058.73,1
303,03/21/12,12243.82,12119.9,1
304,03/22/12,12199.5,12073.2,1
305,03/26/12,12242.38,12118.49,1
306,03/27/12,12330.16,12206.4,1
307,03/28/12,12298.26,12173.8,1
308,03/29/12,12300.61,12175.32,1
309,03/30/12,12321.32,12196.63,1
310,04/02/12,12288.49,12162.99,1
311,04/03/12,12265.39,12138.98,1
312,04/04/12,12147.44,12025.11,1
313,04/05/12,12104.58,11980.86,1
314,04/09/12,12032.56,11910.6,1
315,04/10/12,12103.25,11980.54,1
316,04/11/12,12067.43,11944.23,1
317,04/12/12,12092.56,11969.15,1
318,04/13/12,12151.04,12027.05,1
319,04/16/12,12007.75,11886.09,1
320,04/17/12,12092.66,11970.23,1
321,04/18/12,12095.96,11974.39,1
322,04/19/12,12108.98,11986.43,1
323,04/20/12,12127.3,12004.59,1
324,04/23/12,12178.99,12053.94,1
325,04/24/12,12155.75,12032.88,1
326,04/25/12,12195.88,12072.62,1
327,04/26/12,12216.46,12090.2,1
328,04/27/12,12187.83,12064.59,1
329,04/30/12,12232.16,12105.74,1
330,05/01/12,12236.13,12111.54,1
331,05/02/12,12221.35,12097.82,1
332,05/03/12,12151.38,12028.59,1
333,05/04/12,12190.5,12067.6,1
334,05/07/12,12032.83,11908.83,1
335,05/08/12,12077.3,11955.56,1
336,05/09/12,12029.12,11907.92,1
337,05/10/12,12036.29,11915.3,1
338,05/11/12,11922.76,11800.21,1
339,05/14/12,11940.17,11819.78,1
340,05/15/12,11947.88,11827.98,1
341,05/16/12,11869.2,11751.19,1
342,05/21/12,11920.06,11801.39,1
343,05/22/12,11909.7,11791.1,1
344,05/23/12,11813.44,11695.91,1
345,05/24/12,11721.85,11604.37,1
346,05/25/12,11732.74,11613.95,1
347,05/28/12,11926.2,11803.15,1
348,05/29/12,11931.07,11808.57,1
349,05/30/12,11988.84,11865.36,1
350,05/31/12,11893.2,11772.53,1
351,06/01/12,11578.67,11458.92,1
352,06/04/12,11788.6,11668.31,1
353,06/05/12,11919.83,11798.25,1
354,06/06/12,11881.44,11761.2,1
355,06/07/12,11844.4,11724.36,1
356,06/08/12,11866.12,11747.52,1
357,06/11/12,11974.19,11854.52,1
358,06/12/12,11865.9,11743.73,1
359,06/13/12,11867.05,11744.95,1
360,06/14/12,11949.89,11829.01,1
361,06/15/12,12018.4,11897.78,1
362,06/18/12,12031.72,11908.73,1
363,06/19/12,11958.69,11836.42,1
364,06/20/12,12052.02,11931.01,1
365,06/21/12,12056.13,11936.14,1
366,06/22/12,11957.12,11835.29,1
367,06/25/12,11944.95,11823.32,1
368,06/26/12,11918.14,11795.71,1
369,06/27/12,11900.6,11781.23,1
370,06/28/12,11900.18,11780.87,1
371,06/29/12,11862.07,11740.31,1
372,07/02/12,11924.32,11803.81,1
373,07/03/12,11925.24,11804.11,1
374,07/04/12,11850.65,11730.43,1
375,07/05/12,11813.9,11695.21,1
376,07/06/12,11697.21,11579.92,1
377,07/09/12,11658.96,11542.48,1
378,07/10/12,11668.9,11551.44,1
379,07/11/12,11662.24,11545.04,1
380,07/12/12,11635.21,11518.31,1
381,07/13/12,11620.08,11503.54,1
382,07/16/12,11654.79,11538.83,1
383,07/17/12,11715.59,11595.21,1
384,07/18/12,11691.59,11575.09,1
385,07/19/12,11699.25,11578.98,1
386,07/20/12,11676.7,11558.63,1
387,07/23/12,11564.39,11446.66,1
388,07/24/12,11568.82,11450.04,1
389,07/25/12,11513.07,11398.65,1
390,07/26/12,11580.61,11465.55,1
391,07/27/12,11713.87,11597.41,1
392,07/30/12,11714.83,11597.41,1
393,07/31/12,11696.72,11580.43,1
394,08/01/12,11696.79,11579.35,1
395,08/02/12,11660.78,11543.82,1
396,08/03/12,11601.4,11486.05,1
397,08/06/12,11787.07,11669.59,1
398,08/07/12,11803.56,11685.12,1
399,08/08/12,11807.28,11686.01,1
400,08/09/12,11798.14,11680.82,1
401,08/10/12,11713.57,11593.24,1
402,08/13/12,11710.59,11594.1,1
403,08/14/12,11774.38,11653.61,1
404,08/15/12,11757.37,11640.59,1
405,08/16/12,11734.62,11615.28,1
406,08/23/12,11960.9,11842.12,1
407,08/24/12,12001.13,11876.74,1
408,08/27/12,11959.49,11836.59,1
409,08/28/12,11956.71,11835.03,1
410,08/29/12,12058.86,11936.38,1
411,08/30/12,12063.77,11941.49,1
412,08/31/12,12025.37,11904.27,1
413,09/03/12,12107.72,11985.15,1
414,09/04/12,12148.01,12024.95,1
415,09/05/12,12080.65,11959.34,1
416,09/06/12,12158.93,12036.89,1
417,09/07/12,12178.51,12055.34,1
418,09/10/12,12321.9,12194.31,1
419,09/11/12,12309.34,12185.77,1
420,09/12/12,12380,12254.63,1
421,09/13/12,12440.36,12313.5,1
422,09/14/12,12516.92,12388.22,1
423,09/17/12,12471.46,12347.08,1
424,09/18/12,12506.94,12379.93,1
425,09/19/12,12516.68,12389.55,1
426,09/20/12,12497.61,12368.67,1
427,09/21/12,12468.59,12343.03,1
428,09/24/12,12436.6,12311.38,1
429,09/25/12,12465.37,12340.13,1
430,09/26/12,12426.86,12298.19,1
431,09/27/12,12415.67,12288.19,1
432,09/28/12,12471.87,12342.85,1
433,10/01/12,12355.91,12230.01,1
434,10/02/12,12426.88,12302.06,1
435,10/03/12,12442.66,12313.95,1
436,10/04/12,12447.76,12319.9,1
437,10/05/12,12546.75,12417.96,1
438,10/08/12,12531.33,12403.65,1
439,10/09/12,12523.1,12397.54,1
440,10/10/12,12393.18,12266.98,1
441,10/11/12,12401.54,12276.26,1
442,10/12/12,12490.02,12364.85,1
443,10/15/12,12435.93,12311.14,1
444,10/16/12,12485.33,12358.04,1
445,10/17/12,12619.23,12492.52,1
446,10/18/12,12627.9,12501.1,1
447,10/19/12,12602.65,12475.21,1
448,10/22/12,12573.79,12444.77,1
449,10/23/12,12617.95,12490.68,1
450,10/24/12,12551.27,12425.62,1
451,10/25/12,12548.04,12421.45,1
452,10/29/12,12482.29,12353.38,1
453,10/30/12,12468.78,12340,1
454,10/31/12,12528.08,12401.7,1
455,11/01/12,12546.87,12417.6,1
456,11/02/12,12514.94,12385.98,1
457,11/05/12,12412.37,12286.35,1
458,11/06/12,12375.22,12250.59,1
459,11/07/12,12375.26,12251.55,1
460,11/08/12,12362.24,12234.92,1
461,11/09/12,12341.34,12217.04,1
462,11/12/12,12322.59,12199.46,1
463,11/13/12,12284.45,12161.73,1
464,11/14/12,12325.44,12201.36,1
465,11/19/12,12374.17,12248.67,1
466,11/20/12,12387.43,12259.86,1
467,11/21/12,12415.14,12288.32,1
468,11/22/12,12443.92,12318.68,1
469,11/23/12,12470.43,12344.79,1
470,11/26/12,12525.2,12398.89,1
471,11/27/12,12529.89,12404.3,1
472,11/28/12,12489.07,12363.95,1
473,11/29/12,12511.94,12385.66,1
474,11/30/12,12552.76,12424.1,1
475,12/03/12,12579.35,12451.29,1
476,12/04/12,12597.17,12469.97,1
477,12/05/12,12652.19,12524.45,1
478,12/06/12,12617.27,12488.06,1
479,12/07/12,12546.85,12420.41,1
480,12/10/12,12521.08,12393.33,1
481,12/11/12,12545.65,12417.6,1
482,12/12/12,12613.5,12486.66,1
483,12/13/12,12665.17,12536.83,1
484,12/14/12,12690.08,12563.43,1
485,12/17/12,12751.14,12623.89,1
486,12/18/12,12771.77,12643.33,1
487,12/19/12,12836.89,12706.92,1
488,12/20/12,12833.01,12704.18,1
489,12/21/12,12842.41,12713.84,1
490,12/26/12,12861.33,12729.24,1
491,12/27/12,12878.71,12747.82,1
492,12/28/12,12875.38,12744.34,1
493,01/02/13,12926.4,12797.94,1
494,01/03/13,12759.73,12630.8,1
495,01/04/13,12671.99,12544.94,1
496,01/07/13,12779.86,12648.02,1
497,01/08/13,12857.85,12728.16,1
498,01/09/13,12799.12,12669.04,1
499,01/10/13,12742.02,12613.16,1
500,01/11/13,12866.01,12737.82,1
501,01/14/13,13016.29,12885.78,1
502,01/15/13,13110.41,12976.25,1
503,01/16/13,12939.85,12810.36,1
504,01/17/13,12955.44,12825.79,1
505,01/18/13,13012.05,12881.78,1
506,01/21/13,12960.61,12828.86,1
507,01/22/13,12894.73,12764.07,1
508,01/23/13,12897.76,12767.97,1
509,01/25/13,12951.05,12821.8,1
510,01/28/13,13077.51,12944.48,1
511,01/29/13,13087.08,12954.08,1
512,01/30/13,13137.54,13005.13,1
513,01/31/13,13219.47,13088.3,1
514,02/01/13,13266.44,13131.15,1
515,02/04/13,13246.81,13114.06,1
516,02/05/13,13151.85,13019.4,1
517,02/06/13,13230.45,13096.11,1
518,02/07/13,13211.52,13078.08,1
519,02/08/13,13050.98,12920.33,1
520,02/11/13,12979.83,12849.53,1
521,02/12/13,12978.72,12848.12,1
522,02/13/13,13036.71,12903.74,1
523,02/14/13,13068.84,12937.75,1
524,02/15/13,12998.06,12865.99,1
525,02/18/13,12978.12,12849.09,1
526,02/19/13,13027.39,12893.71,1
527,02/20/13,13084.62,12950.25,1
528,02/21/13,12952.61,12819.55,1
529,02/22/13,12890.72,12760.35,1
530,02/25/13,12870.22,12739.08,1
531,02/26/13,12762.13,12631.01,1
532,02/27/13,12699.29,12572.09,1
533,02/28/13,12772.31,12644.18,1
534,03/01/13,12719.66,12592.19,1
535,03/04/13,12692.55,12563.09,1
536,03/05/13,12708.49,12576.94,1
537,03/06/13,12713.58,12587.23,1
538,03/07/13,12655.83,12529.23,1
539,03/08/13,12748.32,12619.72,1
540,03/11/13,12654.85,12527.18,1
541,03/13/13,12706.83,12580.71,1
542,03/14/13,12644.44,12513.51,1
543,03/15/13,12690.27,12559.81,1
544,03/18/13,12605.29,12477.84,1
545,03/19/13,12643.13,12515.14,1
546,03/20/13,12582.43,12452.37,1
547,03/21/13,12658.63,12529.78,1
548,03/22/13,12644.41,12515.92,1
549,03/25/13,12733.56,12604.96,1
550,03/26/13,12603.9,12476.81,1
551,03/27/13,12568.39,12441.4,1
552,03/28/13,12486.43,12360.19,1
553,04/01/13,12508.84,12381.61,1
554,04/02/13,12593.6,12464.58,1
555,04/03/13,12537.68,12410.26,1
556,04/04/13,12584.55,12457.71,1
557,04/05/13,12671.05,12541.45,1
558,04/08/13,12742.58,12612.31,1
559,04/09/13,12789.33,12658.43,1
560,04/10/13,12747.71,12620.14,1
561,04/11/13,12711.32,12585.02,1
562,04/12/13,12802.83,12672.33,1
563,04/15/13,12786.24,12653.98,1
564,04/16/13,12744.64,12615.86,1
565,04/17/13,12860.41,12729.33,1
566,04/18/13,12748.55,12619.73,1
567,04/19/13,12757.61,12627.55,1
568,04/22/13,12768.7,12638.58,1
569,04/23/13,12762.9,12631.1,1
570,04/24/13,12702.93,12573.66,1
571,04/25/13,12741.37,12612.53,1
572,04/26/13,12737.15,12606.48,1
573,04/29/13,12754.74,12622.93,1
574,04/30/13,12795.12,12663.89,1
575,05/01/13,12875.03,12742.13,1
576,05/02/13,12885.11,12754.99,1
577,05/03/13,12800.1,12670.01,1
578,05/06/13,12838.54,12707,1
579,05/07/13,12803.36,12674.23,1
580,05/08/13,12806.93,12676.7,1
581,05/10/13,12768.12,12638.33,1
582,05/13/13,12697.31,12568.26,1
583,05/14/13,12735.83,12607.3,1
584,05/15/13,12662.62,12534.99,1
585,05/16/13,12617.19,12489.07,1
586,05/17/13,12623.14,12496.09,1
587,05/20/13,12588.87,12460.18,1
588,05/21/13,12643.38,12516.15,1
589,05/22/13,12684.6,12555.99,1
590,05/23/13,12616.66,12487.87,1
591,05/24/13,12688.73,12558.23,1
592,05/27/13,12721.46,12592.83,1
593,05/28/13,12723.04,12595.59,1
594,05/29/13,12677.69,12550.69,1
595,05/30/13,12779.55,12649.6,1
596,05/31/13,12848.66,12718.89,1
597,06/03/13,12822.93,12694.5,1
598,06/04/13,12872.28,12743.29,1
599,06/05/13,12896.58,12766.39,1
600,06/07/13,13038.64,12906.83,1
601,06/10/13,13015.5,12885.09,1
602,06/11/13,13082.69,12950.83,1
603,06/12/13,13185.54,13054.1,1
604,06/13/13,13271.52,13138.65,1
605,06/14/13,13268.19,13135.35,1
606,06/17/13,13239.67,13108.02,1
607,06/18/13,13315.25,13179.7,1
608,06/19/13,13337.44,13202.54,1
609,06/20/13,13246.46,13111.72,1
610,06/21/13,13263.25,13127.78,1
611,06/24/13,13077.11,12943.12,1
612,06/25/13,13120.38,12987.17,1
613,06/26/13,13063.61,12931.85,1
614,06/27/13,13017.06,12885.73,1
615,06/28/13,13044.55,12909.88,1
616,07/01/13,13004.16,12869.96,1
617,07/02/13,13041.95,12910.41,1
618,07/03/13,12964.32,12831.59,1
619,07/04/13,12990.5,12856.57,1
620,07/05/13,12893.55,12763.56,1
621,07/08/13,12838.83,12707.59,1
622,07/09/13,12864.85,12735.34,1
623,07/10/13,12797.54,12668.83,1
624,07/11/13,13128.96,12995.08,1
625,07/12/13,13129.27,12995.39,1
626,07/15/13,13171.76,13039.01,1
627,07/16/13,13189.46,13056.7,1
628,07/17/13,13259.27,13125.86,1
629,07/18/13,13255.93,13122.8,1
630,07/19/13,13269.34,13135.22,1
631,07/22/13,13312.25,13176.68,1
632,07/23/13,13559.33,13422.67,1
633,07/24/13,13618.32,13480.56,1
634,07/25/13,13616.54,13479.84,1
635,07/26/13,13700.68,13563.17,1
636,07/29/13,13718.67,13580.03,1
637,07/30/13,13689.76,13552.52,1
638,07/31/13,13702.45,13566.12,1
639,08/01/13,13728.12,13588.59,1
640,08/02/13,13659.89,13523.08,1
641,08/06/13,13659.89,13523.08,1
642,08/12/13,13770.22,13631.28,1
643,08/13/13,13759.29,13622.58,1
644,08/14/13,13726.62,13589.27,1
645,08/15/13,13790.03,13649.67,1
646,08/16/13,13943.78,13802.87,1
647,08/19/13,14008.9,13867.07,1
648,08/20/13,14077.76,13932.23,1
649,08/21/13,14469.2,14319.93,1
650,08/22/13,14469.31,14323.12,1
651,08/23/13,14555.26,14407.83,1
652,08/26/13,14579.69,14434.08,1
653,08/27/13,14624.96,14478.37,1
654,08/28/13,14742.3,14592.76,1
655,08/29/13,14647.71,14498.93,1
656,08/30/13,14544.98,14395.99,1
657,09/02/13,14494.03,14345.53,1
658,09/03/13,14559.12,14411.85,1
659,09/04/13,14683.03,14533.73,1
660,09/05/13,14753.33,14603.33,1
661,09/06/13,14781.38,14632.07,1
662,09/09/13,14811.72,14663.07,1
663,09/10/13,14901.18,14748.2,1
664,09/11/13,15260.76,15104.86,1
665,09/12/13,15380.16,15226.08,1
666,09/13/13,15208.26,15055.73,1
667,09/16/13,15346.46,15191.8,1
668,09/17/13,15345.92,15191.62,1
669,09/18/13,15420.22,15265.73,1
670,09/19/13,15332.64,15180,1
671,09/20/13,15444.36,15286.65,1
672,09/23/13,15547.53,15388.75,1
673,09/24/13,15644.75,15485.92,1
674,09/25/13,15670.87,15509.92,1
675,09/26/13,15718.13,15559.07,1
676,09/27/13,15624.48,15466.95,1
677,09/30/13,15750.01,15592.32,1
678,10/01/13,15755.65,15596.47,1
679,10/02/13,15716.03,15556.92,1
680,10/03/13,15783.87,15623.64,1
681,10/04/13,15831.04,15670.62,1
682,10/07/13,15731.11,15571.37,1
683,10/08/13,15735.77,15576.06,1
684,10/09/13,15736.17,15576.48,1
685,10/10/13,15666.96,15506.85,1
686,10/11/13,15613.17,15456.55,1
687,10/16/13,15377.43,15221.04,1
688,10/17/13,15456.7,15297.72,1
689,10/18/13,15530.27,15372.24,1
690,10/21/13,15605.46,15448.41,1
691,10/22/13,15579.93,15422.97,1
692,10/23/13,15600.87,15444.2,1
693,10/24/13,15615.8,15459.11,1
694,10/25/13,15445.4,15288.7,1
695,10/28/13,15296.24,15141,1
696,10/29/13,15340.74,15186.94,1
697,10/30/13,15411.04,15254.94,1
698,10/31/13,15506.82,15348.51,1
699,11/01/13,15468.75,15313.08,1
